theta,phi_optimal,highest_key_rate,b92_key_rate,improvement,coverage,difference,remaining_phiQKD_bits,remaining_b92_bits
0.1910277451039365,0.09790522939391301,0.0561023235355713,0.010871232362487401,416.06222427146025,27.19282480742306,0.045231091173083895,-52889.56352192478,-81810.0
0.19118484028905486,0.09789408237582706,0.05601575347013435,0.010860061597682073,415.79590931685067,27.182823833838572,0.045155691872452275,-52848.04458731787,-81780.0
0.19134193547417322,0.09781395584022332,0.055929262812786075,0.010848890055232822,415.52981482939185,27.172822860260126,0.04508037275755325,-52834.32263304746,-81750.0
0.19149903065929158,0.09780281667768216,0.05584284645483658,0.010837717741421067,415.263893996877,27.162821886687723,0.04500512871341551,-52792.76826924553,-81720.0
0.19165612584440997,0.09779167751514099,0.05575650145623766,0.01082654466252865,414.99811984533164,27.152820913121353,0.04492995679370901,-52751.19264902508,-81690.0
0.19181322102952833,0.09778053835259987,0.055670227786702935,0.010815370824837465,414.732492193947,27.142819939561033,0.04485485696186547,-52709.595773165165,-81660.0
0.1919703162146467,0.09776939919005873,0.05558402541590249,0.010804196234629693,414.46701086142946,27.132818966006763,0.044779829181272796,-52667.97764244548,-81630.0
0.19212741139976508,0.09768931978772384,0.05549789696705832,0.010793020898187698,414.2017002522176,27.122817992458547,0.04470487606887062,-52654.180973913964,-81600.0
0.19228450658488344,0.0976781884807275,0.05541184828197527,0.010781844821794019,413.93661472448406,27.112817018916378,0.04463000346018125,-52612.52740985636,-81570.0
0.1924416017700018,0.09766705717373114,0.055325870837909956,0.010770668011731469,413.67167549541705,27.092815059791747,0.04455520282617849,-52570.8525913531,-81540.0
0.19259869695512016,0.09765592586673483,0.05523996460423832,0.010759490474283054,413.4068823823107,27.082814086263344,0.04448047412995527,-52529.1565191869,-81510.0
0.19275579214023855,0.0976447945597385,0.055154129550293474,0.010748312215731982,413.1422352019699,27.072813112741,0.04440581733456149,-52487.43919414025,-81480.0
0.1929128873253569,0.09763366325274216,0.05506836564536738,0.010737133242361639,412.8777337707235,27.06281213922471,0.04433123240300574,-52445.70061699607,-81450.0
0.19306998251047527,0.09755363883922094,0.05498268278708677,0.010725953560455687,412.61347046845555,27.052811165714488,0.044256729226631084,-52431.81501913188,-81420.0
0.19322707769559366,0.0975425153877694,0.05489707250959818,0.010714773176297987,412.34936667661145,27.04281019221032,0.044182299333300194,-52390.04100417124,-81390.0
0.19338417288071202,0.0975313919363179,0.05481153332153841,0.010703460117173332,412.09172287749453,27.03280921871223,0.04410807320436508,-52348.24573753851,-81359.0
0.19354126806583039,0.09752026848486638,0.05472606519191751,0.010692278436168118,411.8279094453711,27.022808245220205,0.044033786755749385,-52306.429220019294,-81329.0
0.19369836325094875,0.09750914503341485,0.05464066808970669,0.010681096071837898,411.564241368205,27.01280727173425,0.04395957201786879,-52264.59145239939,-81299.0
0.19385545843606714,0.0974291677531625,0.05455534924387501,0.010669913030467396,411.3007865021484,27.002806298254367,0.04388543621340762,-52250.63107479979,-81269.0
